epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,3874.87,1.42183,0.73074,1.47827,0.92533,0.82872,0.89583,0.5125,1.49814,0.79199,1.84423,0.007921,0.007921,0.007921
44,3965.11,1.42747,0.73618,1.4882,0.92213,0.82775,0.89088,0.5092,1.4963,0.79833,1.84811,0.0078715,0.0078715,0.0078715
45,4055.14,1.43034,0.73268,1.4886,0.91045,0.82028,0.88973,0.50957,1.50217,0.79244,1.8514,0.007822,0.007822,0.007822
46,4143.57,1.42852,0.73219,1.48672,0.92612,0.82402,0.8945,0.5157,1.48805,0.78557,1.83608,0.0077725,0.0077725,0.0077725
47,4231.95,1.4113,0.72967,1.47546,0.90974,0.83164,0.89151,0.50586,1.51222,0.80096,1.85357,0.007723,0.007723,0.007723
48,4322.16,1.40702,0.72783,1.48201,0.91282,0.82956,0.89058,0.50761,1.50742,0.80654,1.85592,0.0076735,0.0076735,0.0076735
49,4409.58,1.40261,0.7142,1.46965,0.92361,0.83453,0.89369,0.50491,1.52997,0.77835,1.87402,0.007624,0.007624,0.007624
50,4498.41,1.40196,0.71031,1.46534,0.92645,0.831,0.89427,0.50308,1.54039,0.77438,1.88681,0.0075745,0.0075745,0.0075745
51,4587.73,1.39831,0.71211,1.47126,0.9238,0.83678,0.89805,0.50936,1.51671,0.77226,1.86571,0.007525,0.007525,0.007525
52,4677.41,1.39165,0.70829,1.46,0.91677,0.83113,0.89342,0.50995,1.51084,0.78575,1.85881,0.0074755,0.0074755,0.0074755
53,4765.9,1.39586,0.70043,1.46051,0.91064,0.81874,0.8927,0.50899,1.51565,0.7673,1.86452,0.007426,0.007426,0.007426
54,4853.36,1.38033,0.69783,1.45968,0.89388,0.82498,0.88959,0.50842,1.51825,0.77698,1.86699,0.0073765,0.0073765,0.0073765
55,4940.65,1.38111,0.69612,1.45529,0.89535,0.82344,0.88581,0.50646,1.51482,0.79817,1.86276,0.007327,0.007327,0.007327
56,5030.32,1.38256,0.69306,1.45252,0.88949,0.82053,0.88673,0.50717,1.51433,0.81086,1.86217,0.0072775,0.0072775,0.0072775
57,5116.89,1.37544,0.69698,1.44908,0.90742,0.83149,0.89352,0.5111,1.50859,0.77928,1.8595,0.007228,0.007228,0.007228
58,5203.52,1.37221,0.68532,1.44902,0.9179,0.83495,0.89652,0.51282,1.513,0.75955,1.8642,0.0071785,0.0071785,0.0071785
59,5289.2,1.35893,0.68204,1.43501,0.91662,0.8304,0.89509,0.51221,1.51252,0.76316,1.86508,0.007129,0.007129,0.007129
60,5376.62,1.36194,0.68213,1.44973,0.91029,0.83235,0.89492,0.51137,1.51666,0.76457,1.86824,0.0070795,0.0070795,0.0070795
61,5463.66,1.36543,0.67717,1.44701,0.92227,0.83498,0.89515,0.51303,1.51013,0.7518,1.86552,0.00703,0.00703,0.00703
62,5552.35,1.35481,0.67883,1.44331,0.9208,0.83606,0.8975,0.51396,1.50595,0.745,1.8608,0.0069805,0.0069805,0.0069805
63,5640.88,1.35143,0.67396,1.4361,0.91641,0.8385,0.89568,0.50976,1.52108,0.74829,1.87631,0.006931,0.006931,0.006931
64,5727.64,1.34609,0.67101,1.42834,0.90786,0.83906,0.89581,0.50738,1.52531,0.75331,1.88102,0.0068815,0.0068815,0.0068815
65,5814.51,1.33861,0.66259,1.42289,0.90092,0.83763,0.89422,0.50488,1.52905,0.76067,1.88479,0.006832,0.006832,0.006832
66,5901.99,1.34507,0.66588,1.42858,0.90727,0.83895,0.89721,0.50702,1.52604,0.75072,1.88292,0.0067825,0.0067825,0.0067825
67,5991.66,1.33882,0.66796,1.43562,0.9072,0.84316,0.89856,0.50837,1.52683,0.74336,1.88361,0.006733,0.006733,0.006733
68,6080.1,1.33651,0.66267,1.43153,0.9123,0.84305,0.89923,0.51069,1.51873,0.73897,1.8767,0.0066835,0.0066835,0.0066835
69,6165.68,1.32656,0.65456,1.40955,0.91273,0.84377,0.9003,0.51063,1.51682,0.74258,1.87652,0.006634,0.006634,0.006634
70,6251.97,1.323,0.65125,1.41025,0.90587,0.84136,0.89797,0.51063,1.51621,0.74778,1.87629,0.0065845,0.0065845,0.0065845
71,6338.72,1.31786,0.65446,1.41807,0.91378,0.84064,0.89968,0.5123,1.51209,0.73977,1.87406,0.006535,0.006535,0.006535
72,6424.28,1.3179,0.64999,1.41429,0.91419,0.84666,0.9003,0.51238,1.51183,0.73627,1.8729,0.0064855,0.0064855,0.0064855
73,6510.56,1.32257,0.65346,1.42128,0.91688,0.84367,0.8999,0.515,1.50819,0.73408,1.8698,0.006436,0.006436,0.006436
74,6596.92,1.30952,0.64755,1.40425,0.92045,0.84181,0.89998,0.51464,1.5092,0.73217,1.87194,0.0063865,0.0063865,0.0063865
75,6683.13,1.31519,0.63979,1.41626,0.92513,0.84209,0.8999,0.51533,1.50988,0.73268,1.87344,0.006337,0.006337,0.006337
76,6769.99,1.30375,0.63704,1.40908,0.91981,0.85052,0.90019,0.5145,1.51241,0.7303,1.87661,0.0062875,0.0062875,0.0062875
77,6855.87,1.30185,0.63714,1.41257,0.92129,0.85011,0.90114,0.51463,1.51315,0.73069,1.87728,0.006238,0.006238,0.006238
78,6941.75,1.30561,0.63502,1.40229,0.92216,0.84906,0.8993,0.51374,1.51416,0.73255,1.87765,0.0061885,0.0061885,0.0061885
79,7027.56,1.28902,0.6301,1.38942,0.92396,0.84413,0.89764,0.51138,1.51798,0.73699,1.88105,0.006139,0.006139,0.006139
80,7113.43,1.29752,0.63138,1.40151,0.92489,0.84281,0.89749,0.51059,1.52149,0.73933,1.88483,0.0060895,0.0060895,0.0060895
81,7200.65,1.28093,0.623,1.38941,0.92483,0.84026,0.89716,0.50987,1.5235,0.74161,1.88722,0.00604,0.00604,0.00604
