epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,4097.27,1.17057,0.68296,1.09632,0.69979,0.6858,0.71345,0.49486,1.25953,0.64928,1.293,0.007921,0.007921,0.007921
44,4187.35,1.16846,0.67879,1.09734,0.70908,0.67754,0.71401,0.49549,1.259,0.64866,1.29316,0.0078715,0.0078715,0.0078715
45,4284.17,1.16747,0.67647,1.09784,0.69785,0.68793,0.71487,0.49546,1.2589,0.64756,1.29249,0.007822,0.007822,0.007822
46,4379.72,1.16859,0.68455,1.09888,0.70176,0.6857,0.71654,0.49689,1.25705,0.6461,1.29099,0.0077725,0.0077725,0.0077725
47,4474.31,1.16364,0.67416,1.09149,0.70358,0.68719,0.7177,0.49904,1.25539,0.64502,1.29011,0.007723,0.007723,0.007723
48,4567.37,1.17107,0.67686,1.09877,0.72145,0.67758,0.71918,0.50081,1.25368,0.64403,1.2894,0.0076735,0.0076735,0.0076735
49,4659.61,1.15838,0.67085,1.09191,0.72033,0.67867,0.72037,0.50208,1.25241,0.6433,1.28904,0.007624,0.007624,0.007624
50,4755.62,1.14849,0.6604,1.08863,0.72669,0.67519,0.72157,0.50269,1.25284,0.64321,1.28883,0.0075745,0.0075745,0.0075745
51,4850.72,1.16201,0.66874,1.09566,0.72077,0.67996,0.72143,0.50304,1.25231,0.64266,1.28856,0.007525,0.007525,0.007525
52,4942.3,1.15017,0.66363,1.08827,0.72322,0.67998,0.72173,0.50351,1.25205,0.6422,1.28831,0.0074755,0.0074755,0.0074755
53,5036.5,1.14781,0.6617,1.08594,0.71961,0.68308,0.72174,0.50419,1.25187,0.64178,1.28794,0.007426,0.007426,0.007426
54,5129.88,1.15376,0.66531,1.0893,0.71655,0.68563,0.72158,0.50477,1.25127,0.6408,1.28766,0.0073765,0.0073765,0.0073765
55,5223.09,1.1486,0.6591,1.08974,0.71245,0.68983,0.72271,0.50523,1.2504,0.63986,1.28714,0.007327,0.007327,0.007327
56,5323.26,1.14132,0.65067,1.08461,0.715,0.68906,0.72316,0.5053,1.24967,0.63942,1.28669,0.0072775,0.0072775,0.0072775
57,5416.17,1.15279,0.65322,1.08957,0.70966,0.69606,0.72376,0.5062,1.24928,0.63886,1.28675,0.007228,0.007228,0.007228
58,5509.16,1.14094,0.65271,1.08003,0.70844,0.69676,0.72474,0.50732,1.24912,0.63796,1.28644,0.0071785,0.0071785,0.0071785
59,5600.67,1.15194,0.65091,1.08592,0.71022,0.69719,0.72554,0.50809,1.24863,0.63736,1.28616,0.007129,0.007129,0.007129
60,5692.97,1.14836,0.65932,1.08856,0.71091,0.69706,0.72616,0.50824,1.24836,0.637,1.28595,0.0070795,0.0070795,0.0070795
61,5789.51,1.13403,0.64714,1.07712,0.71256,0.69567,0.72684,0.50918,1.24815,0.63633,1.28586,0.00703,0.00703,0.00703
62,5887.96,1.14588,0.65144,1.08397,0.71175,0.69721,0.72763,0.50928,1.24784,0.63593,1.28552,0.0069805,0.0069805,0.0069805
63,5979.77,1.13482,0.64477,1.07711,0.70977,0.69744,0.72817,0.51039,1.24761,0.63522,1.28535,0.006931,0.006931,0.006931
64,6071.13,1.14639,0.65326,1.08476,0.71158,0.69683,0.72875,0.51087,1.24757,0.63499,1.28524,0.0068815,0.0068815,0.0068815
65,6162.86,1.14353,0.64678,1.08446,0.71105,0.69856,0.72885,0.51101,1.24739,0.63451,1.28513,0.006832,0.006832,0.006832
66,6254.98,1.14473,0.64579,1.08603,0.713,0.69919,0.72916,0.51134,1.24725,0.63441,1.28509,0.0067825,0.0067825,0.0067825
67,6347.83,1.13252,0.63834,1.07622,0.71653,0.69736,0.72978,0.5119,1.24688,0.63363,1.28479,0.006733,0.006733,0.006733
68,6442.92,1.12998,0.63663,1.07763,0.71665,0.69705,0.72999,0.51221,1.24681,0.6334,1.28467,0.0066835,0.0066835,0.0066835
69,6537.19,1.12551,0.628,1.07343,0.71786,0.69496,0.73045,0.51284,1.24678,0.63292,1.28461,0.006634,0.006634,0.006634
70,6636.28,1.14174,0.63804,1.08038,0.71615,0.69982,0.73086,0.51323,1.24667,0.63268,1.28449,0.0065845,0.0065845,0.0065845
71,6731.09,1.13324,0.6354,1.07647,0.71857,0.69866,0.7316,0.51335,1.24655,0.63224,1.28434,0.006535,0.006535,0.006535
72,6822.59,1.13095,0.63838,1.07554,0.72219,0.69485,0.73193,0.51426,1.24627,0.63176,1.28426,0.0064855,0.0064855,0.0064855
73,6914.1,1.12725,0.63244,1.07494,0.72075,0.69674,0.73245,0.51451,1.24594,0.63138,1.28397,0.006436,0.006436,0.006436
74,7007.01,1.13203,0.63424,1.07713,0.72059,0.69944,0.73239,0.51486,1.24563,0.63098,1.28362,0.0063865,0.0063865,0.0063865
75,7099.29,1.12348,0.62804,1.07537,0.71908,0.70073,0.73324,0.51535,1.2454,0.63057,1.28341,0.006337,0.006337,0.006337
76,7194.94,1.11878,0.62343,1.07172,0.7215,0.70109,0.73351,0.51563,1.24509,0.63002,1.2832,0.0062875,0.0062875,0.0062875
77,7289.75,1.11548,0.62235,1.07075,0.71795,0.70383,0.73372,0.5158,1.24486,0.62927,1.28288,0.006238,0.006238,0.006238
78,7379.83,1.12476,0.62764,1.0746,0.72191,0.70304,0.73411,0.51631,1.24483,0.62864,1.28278,0.0061885,0.0061885,0.0061885
79,7471.59,1.11955,0.62016,1.06636,0.71962,0.70434,0.73442,0.51652,1.2444,0.62831,1.28244,0.006139,0.006139,0.006139
80,7563.42,1.11185,0.61955,1.06557,0.7221,0.70314,0.73494,0.51704,1.24409,0.62758,1.28219,0.0060895,0.0060895,0.0060895
81,7656.39,1.12249,0.6215,1.07194,0.72189,0.70314,0.7356,0.51766,1.24371,0.62711,1.28194,0.00604,0.00604,0.00604
82,7749.01,1.12414,0.62646,1.07444,0.72146,0.70169,0.73607,0.51835,1.24352,0.62657,1.28185,0.0059905,0.0059905,0.0059905
83,7839.22,1.11479,0.61652,1.06911,0.72136,0.70087,0.73647,0.51845,1.24324,0.62605,1.28154,0.005941,0.005941,0.005941
84,7932.92,1.11534,0.61792,1.07128,0.72337,0.70078,0.73702,0.51905,1.2429,0.62557,1.28134,0.0058915,0.0058915,0.0058915
85,8022.31,1.12035,0.6224,1.07105,0.72386,0.70143,0.73789,0.51968,1.2427,0.62488,1.28118,0.005842,0.005842,0.005842
86,8118.97,1.10837,0.61186,1.06748,0.7207,0.70478,0.73849,0.52016,1.24239,0.6243,1.28085,0.0057925,0.0057925,0.0057925
87,8215.54,1.1115,0.61028,1.06723,0.7198,0.70608,0.7391,0.52061,1.24228,0.62376,1.28058,0.005743,0.005743,0.005743
88,8308.42,1.10546,0.6117,1.06435,0.71993,0.70594,0.73962,0.52116,1.24207,0.6233,1.28034,0.0056935,0.0056935,0.0056935
89,8399.89,1.11581,0.61473,1.06714,0.72052,0.70637,0.74039,0.52169,1.24184,0.62279,1.28003,0.005644,0.005644,0.005644
90,8491.64,1.10203,0.60969,1.06632,0.72261,0.70618,0.74071,0.52252,1.24147,0.6222,1.27985,0.0055945,0.0055945,0.0055945
91,8583.57,1.11329,0.61245,1.07006,0.72257,0.70733,0.74092,0.52307,1.24133,0.62174,1.27966,0.005545,0.005545,0.005545
92,8678.59,1.10733,0.61088,1.06518,0.72091,0.70988,0.74148,0.52377,1.24098,0.62123,1.27946,0.0054955,0.0054955,0.0054955
93,8772.62,1.11049,0.61059,1.06742,0.72063,0.71089,0.74213,0.52403,1.24078,0.6208,1.27927,0.005446,0.005446,0.005446
94,8864.31,1.11256,0.60857,1.06805,0.72078,0.7115,0.74225,0.5242,1.24058,0.62033,1.27901,0.0053965,0.0053965,0.0053965
