epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,3000.06,1.49188,0.81136,1.52558,0.87463,0.81872,0.88548,0.5077,1.50835,0.84735,1.85399,0.007921,0.007921,0.007921
44,3066.13,1.50366,0.81613,1.53941,0.86859,0.82165,0.87902,0.49477,1.54805,0.85851,1.88709,0.0078715,0.0078715,0.0078715
45,3137.47,1.50401,0.81015,1.54119,0.8871,0.81866,0.88132,0.49851,1.54069,0.85843,1.87966,0.007822,0.007822,0.007822
46,3209.77,1.50069,0.81439,1.53656,0.92399,0.81995,0.88877,0.50673,1.51263,0.82778,1.85676,0.0077725,0.0077725,0.0077725
47,3278.87,1.48733,0.80924,1.52701,0.92261,0.81563,0.88994,0.50836,1.51905,0.8291,1.8623,0.007723,0.007723,0.007723
48,3348.04,1.48524,0.80844,1.53448,0.90806,0.82546,0.89104,0.51127,1.51691,0.80539,1.86114,0.0076735,0.0076735,0.0076735
49,3415.58,1.48109,0.79846,1.52258,0.9126,0.82631,0.89199,0.50908,1.51625,0.80523,1.85888,0.007624,0.007624,0.007624
50,3484.06,1.48537,0.79097,1.52083,0.9119,0.82164,0.89103,0.50615,1.51858,0.81749,1.86381,0.0075745,0.0075745,0.0075745
51,3551.46,1.48234,0.78916,1.52946,0.8803,0.82727,0.88775,0.50575,1.5207,0.82159,1.86376,0.007525,0.007525,0.007525
52,3621.11,1.47121,0.78499,1.51438,0.87768,0.82799,0.88389,0.50494,1.52316,0.82718,1.8658,0.0074755,0.0074755,0.0074755
53,3690.41,1.47742,0.78071,1.51662,0.86641,0.83587,0.88244,0.50794,1.51017,0.83545,1.85449,0.007426,0.007426,0.007426
54,3757.09,1.46592,0.77851,1.51838,0.87865,0.82763,0.88328,0.50699,1.5162,0.82816,1.85993,0.0073765,0.0073765,0.0073765
55,3823.18,1.46679,0.7795,1.51418,0.87592,0.83618,0.88255,0.5053,1.52237,0.82237,1.86792,0.007327,0.007327,0.007327
56,3890.74,1.46767,0.7768,1.51076,0.87492,0.83859,0.88519,0.51025,1.50866,0.82314,1.85416,0.0072775,0.0072775,0.0072775
57,3957.15,1.46493,0.78229,1.50793,0.86811,0.83341,0.88069,0.50839,1.50811,0.83875,1.85339,0.007228,0.007228,0.007228
58,4023.57,1.46122,0.77074,1.50836,0.86452,0.83779,0.87937,0.50579,1.51395,0.83678,1.85872,0.0071785,0.0071785,0.0071785
59,4093.73,1.45794,0.7652,1.49919,0.85985,0.83257,0.87986,0.50472,1.51453,0.83845,1.85866,0.007129,0.007129,0.007129
60,4163.87,1.44895,0.76562,1.50869,0.86003,0.83186,0.876,0.50335,1.50737,0.84862,1.85128,0.0070795,0.0070795,0.0070795
61,4235.4,1.45542,0.7678,1.50934,0.86297,0.82787,0.87466,0.5034,1.51043,0.85053,1.85258,0.00703,0.00703,0.00703
62,4303.08,1.44464,0.76389,1.50265,0.85757,0.82992,0.87236,0.49991,1.51857,0.84282,1.86125,0.0069805,0.0069805,0.0069805
63,4371.13,1.446,0.75652,1.5004,0.85837,0.83007,0.87409,0.50041,1.51764,0.83399,1.86162,0.006931,0.006931,0.006931
64,4439.12,1.44686,0.75895,1.49378,0.86071,0.82318,0.87437,0.50287,1.51256,0.83399,1.85774,0.0068815,0.0068815,0.0068815
65,4504.86,1.43745,0.7502,1.49059,0.86683,0.82233,0.88271,0.50678,1.51316,0.82605,1.86042,0.006832,0.006832,0.006832
66,4569.12,1.44886,0.75166,1.49766,0.86882,0.8193,0.88303,0.50726,1.51117,0.82244,1.85897,0.0067825,0.0067825,0.0067825
67,4633.85,1.44317,0.75667,1.50534,0.87503,0.81667,0.88455,0.50795,1.51252,0.81904,1.86028,0.006733,0.006733,0.006733
68,4696.64,1.43383,0.74696,1.49955,0.90035,0.80968,0.88654,0.50972,1.51444,0.81481,1.86056,0.0066835,0.0066835,0.0066835
69,4758.77,1.42713,0.74315,1.47547,0.89334,0.81417,0.88615,0.51101,1.51047,0.81567,1.85776,0.006634,0.006634,0.006634
