epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,14665.5,1.09897,0.52297,1.27629,0.91931,0.8357,0.89622,0.51091,1.54555,0.72811,1.92854,0.004654,0.004654,0.004654
110,14802.1,1.0936,0.5217,1.2702,0.92118,0.83462,0.89645,0.51065,1.54598,0.72737,1.92972,0.0046045,0.0046045,0.0046045
111,14938.1,1.0878,0.51039,1.26391,0.92108,0.83509,0.89687,0.51055,1.5465,0.72735,1.93091,0.004555,0.004555,0.004555
112,15074.4,1.07759,0.51216,1.26296,0.92075,0.83546,0.8967,0.51083,1.54655,0.72649,1.93155,0.0045055,0.0045055,0.0045055
113,15210.1,1.07525,0.51088,1.25459,0.92195,0.83522,0.89612,0.51083,1.54709,0.72588,1.93292,0.004456,0.004456,0.004456
114,15346,1.07262,0.50548,1.25762,0.9228,0.8351,0.89613,0.51057,1.54808,0.72544,1.93434,0.0044065,0.0044065,0.0044065
115,15482,1.07534,0.51056,1.25468,0.9242,0.8357,0.89688,0.51044,1.54903,0.72482,1.93589,0.004357,0.004357,0.004357
116,15618.1,1.06255,0.50248,1.24776,0.92662,0.8351,0.89664,0.51043,1.54942,0.72379,1.93653,0.0043075,0.0043075,0.0043075
117,15754.5,1.0606,0.50508,1.24298,0.92645,0.8363,0.89637,0.51015,1.55005,0.72338,1.93775,0.004258,0.004258,0.004258
118,15891.5,1.06081,0.50409,1.24616,0.92611,0.83633,0.89626,0.51037,1.55057,0.72304,1.93879,0.0042085,0.0042085,0.0042085
119,16027.3,1.04736,0.49937,1.23832,0.9244,0.83763,0.89651,0.51012,1.55053,0.72149,1.93948,0.004159,0.004159,0.004159
120,16163.6,1.05166,0.50047,1.24504,0.92528,0.83832,0.897,0.51031,1.55012,0.72045,1.93965,0.0041095,0.0041095,0.0041095
121,16301,1.04118,0.49572,1.23404,0.92471,0.83881,0.89659,0.51023,1.55022,0.71986,1.94057,0.00406,0.00406,0.00406
122,16437.4,1.04106,0.49741,1.23341,0.92619,0.83871,0.89694,0.51012,1.55066,0.71933,1.94136,0.0040105,0.0040105,0.0040105
123,16573.9,1.03874,0.49192,1.23701,0.9268,0.83882,0.89713,0.51023,1.55117,0.71864,1.94264,0.003961,0.003961,0.003961
124,16710.9,1.02715,0.48857,1.22865,0.9267,0.83956,0.8966,0.5099,1.55146,0.71904,1.94345,0.0039115,0.0039115,0.0039115
125,16847.7,1.02342,0.48326,1.22926,0.9277,0.8398,0.89752,0.51015,1.55155,0.71866,1.94397,0.003862,0.003862,0.003862
126,16983,1.0192,0.48508,1.21882,0.92794,0.83914,0.89663,0.50982,1.5527,0.7181,1.9455,0.0038125,0.0038125,0.0038125
127,17121.9,1.01938,0.4844,1.21608,0.92875,0.83956,0.89644,0.50998,1.55311,0.71798,1.9461,0.003763,0.003763,0.003763
128,17259.4,1.00466,0.483,1.21725,0.92535,0.84208,0.89636,0.51002,1.5534,0.71774,1.94718,0.0037135,0.0037135,0.0037135
129,17397.3,1.00923,0.48716,1.21701,0.9249,0.8426,0.89613,0.50976,1.55383,0.71789,1.94816,0.003664,0.003664,0.003664
130,17534.4,0.99468,0.47497,1.20494,0.92622,0.84221,0.89624,0.50954,1.55444,0.7178,1.94915,0.0036145,0.0036145,0.0036145
131,17672,0.9923,0.47348,1.20166,0.9257,0.84233,0.8959,0.50979,1.55478,0.7178,1.94977,0.003565,0.003565,0.003565
132,17808.9,0.9873,0.46788,1.20058,0.92578,0.84341,0.89604,0.50956,1.55574,0.71764,1.95134,0.0035155,0.0035155,0.0035155
133,17945.9,0.98641,0.47329,1.20534,0.92383,0.84305,0.89564,0.50944,1.55656,0.71784,1.95255,0.003466,0.003466,0.003466
134,18083.4,0.98072,0.47014,1.19941,0.92409,0.84319,0.89552,0.50949,1.55677,0.71725,1.95322,0.0034165,0.0034165,0.0034165
135,18220.8,0.97902,0.46949,1.191,0.92496,0.84189,0.89535,0.50939,1.55768,0.71709,1.95467,0.003367,0.003367,0.003367
136,18359.3,0.97706,0.47019,1.19092,0.92506,0.84151,0.895,0.50918,1.55902,0.71756,1.95647,0.0033175,0.0033175,0.0033175
137,18495.8,0.9625,0.4609,1.18489,0.92494,0.84161,0.89455,0.50883,1.56035,0.71838,1.95846,0.003268,0.003268,0.003268
138,18634.2,0.95805,0.45849,1.18285,0.92532,0.84179,0.89462,0.50902,1.56094,0.71843,1.95968,0.0032185,0.0032185,0.0032185
139,18770.4,0.95678,0.45941,1.18354,0.92518,0.84148,0.8941,0.50874,1.56179,0.71887,1.96071,0.003169,0.003169,0.003169
140,18909.6,0.95205,0.45575,1.18213,0.92645,0.84053,0.89407,0.50863,1.56278,0.71953,1.9619,0.0031195,0.0031195,0.0031195
141,19045.8,0.94952,0.45624,1.1763,0.92716,0.84028,0.89385,0.5082,1.56367,0.71997,1.96345,0.00307,0.00307,0.00307
142,19182.9,0.94099,0.45147,1.16275,0.92688,0.83932,0.89334,0.50808,1.56503,0.72075,1.96514,0.0030205,0.0030205,0.0030205
143,19318.8,0.94025,0.45412,1.17178,0.92631,0.83968,0.89305,0.50738,1.56579,0.72171,1.9665,0.002971,0.002971,0.002971
144,19457.1,0.93699,0.45368,1.17111,0.92458,0.84163,0.8936,0.50761,1.56717,0.72258,1.96831,0.0029215,0.0029215,0.0029215
145,19594.5,0.93238,0.44984,1.17002,0.92631,0.84064,0.89341,0.50709,1.56781,0.72336,1.96971,0.002872,0.002872,0.002872
146,19730.8,0.91636,0.44359,1.15442,0.92629,0.84016,0.89294,0.50724,1.56873,0.72373,1.97142,0.0028225,0.0028225,0.0028225
147,19867.1,0.91407,0.44194,1.15843,0.92512,0.83968,0.89217,0.50688,1.56931,0.72457,1.97259,0.002773,0.002773,0.002773
148,20004.4,0.90755,0.43508,1.14806,0.9261,0.83944,0.89222,0.50689,1.56986,0.72548,1.97403,0.0027235,0.0027235,0.0027235
149,20142.6,0.90626,0.43824,1.15112,0.9269,0.84003,0.89248,0.5071,1.56994,0.72579,1.97517,0.002674,0.002674,0.002674
150,20279,0.89925,0.44076,1.14792,0.92703,0.84064,0.89274,0.50708,1.57046,0.7262,1.97651,0.0026245,0.0026245,0.0026245
151,20416.8,0.90251,0.43607,1.14887,0.92781,0.84052,0.89271,0.50725,1.57101,0.72742,1.9777,0.002575,0.002575,0.002575
152,20552.7,0.90188,0.43561,1.14654,0.92832,0.8393,0.89251,0.50708,1.57142,0.72864,1.97891,0.0025255,0.0025255,0.0025255
153,20690.5,0.89203,0.43168,1.14702,0.92853,0.83876,0.89216,0.50688,1.57222,0.7299,1.98011,0.002476,0.002476,0.002476
154,20825.8,0.89125,0.43596,1.13677,0.92874,0.83907,0.89217,0.50663,1.57259,0.7309,1.98163,0.0024265,0.0024265,0.0024265
155,20961.6,0.88385,0.42779,1.13878,0.92827,0.83861,0.89102,0.50615,1.57318,0.73198,1.9832,0.002377,0.002377,0.002377
156,21098.4,0.87559,0.42773,1.13304,0.92926,0.83859,0.89111,0.50596,1.57385,0.7335,1.98473,0.0023275,0.0023275,0.0023275
157,21234.9,0.86292,0.42292,1.11703,0.92778,0.83907,0.8908,0.50569,1.57371,0.73465,1.98555,0.002278,0.002278,0.002278
158,21371.6,0.86583,0.42422,1.1244,0.92797,0.8392,0.89078,0.50571,1.57394,0.73647,1.98647,0.0022285,0.0022285,0.0022285
159,21507.9,0.86584,0.42095,1.11861,0.92757,0.83968,0.89067,0.50564,1.5746,0.73721,1.98804,0.002179,0.002179,0.002179
160,21647.7,0.85679,0.42039,1.12441,0.92899,0.83811,0.89088,0.50573,1.57502,0.73843,1.98937,0.0021295,0.0021295,0.0021295
161,21786.1,0.84734,0.41365,1.11414,0.92712,0.83972,0.89026,0.50515,1.57509,0.7394,1.99063,0.00208,0.00208,0.00208
162,21924,0.84681,0.41595,1.11395,0.92628,0.83998,0.88974,0.50531,1.57541,0.74047,1.9921,0.0020305,0.0020305,0.0020305
163,22063.4,0.84031,0.41308,1.10976,0.92626,0.83968,0.88942,0.50516,1.576,0.74226,1.99329,0.001981,0.001981,0.001981
164,22200.8,0.8351,0.41276,1.10571,0.92798,0.83813,0.88895,0.50477,1.57599,0.74383,1.99384,0.0019315,0.0019315,0.0019315
165,22340.2,0.82487,0.40445,1.09914,0.9268,0.83877,0.8889,0.5045,1.57658,0.74563,1.99538,0.001882,0.001882,0.001882
166,22477.9,0.82276,0.40363,1.09343,0.92743,0.83895,0.88894,0.50431,1.57669,0.74739,1.99649,0.0018325,0.0018325,0.0018325
167,22615.1,0.81617,0.40161,1.095,0.92755,0.83895,0.8889,0.50402,1.57717,0.74849,1.99797,0.001783,0.001783,0.001783
168,22754.2,0.81523,0.40176,1.09246,0.92707,0.8392,0.8891,0.50351,1.57766,0.74939,1.99943,0.0017335,0.0017335,0.0017335
169,22891.2,0.8082,0.39816,1.09019,0.92549,0.83907,0.88784,0.5032,1.57774,0.75096,2.00048,0.001684,0.001684,0.001684
170,23031,0.81035,0.40293,1.08725,0.9252,0.83885,0.88741,0.50309,1.57784,0.75198,2.00175,0.0016345,0.0016345,0.0016345
171,23167.6,0.8087,0.4008,1.08962,0.92452,0.83801,0.8868,0.50311,1.57888,0.7538,2.00364,0.001585,0.001585,0.001585
172,23306.1,0.79938,0.39736,1.0825,0.92545,0.83606,0.88653,0.50272,1.57906,0.75469,2.00508,0.0015355,0.0015355,0.0015355
173,23444.1,0.79378,0.39401,1.07957,0.92572,0.83614,0.88646,0.50254,1.57947,0.75654,2.00672,0.001486,0.001486,0.001486
174,23582.1,0.78055,0.39037,1.07848,0.92599,0.83606,0.88657,0.50212,1.57962,0.75872,2.00816,0.0014365,0.0014365,0.0014365
175,23721.5,0.77904,0.38854,1.07156,0.92612,0.83652,0.88633,0.50236,1.57974,0.76057,2.00952,0.001387,0.001387,0.001387
176,23858.4,0.77787,0.38811,1.07025,0.92725,0.8339,0.88534,0.50198,1.58006,0.76257,2.01113,0.0013375,0.0013375,0.0013375
177,23998.5,0.77624,0.38751,1.06974,0.927,0.83364,0.88543,0.50176,1.5808,0.76432,2.01318,0.001288,0.001288,0.001288
178,24135.4,0.76983,0.38581,1.06617,0.92744,0.83305,0.88489,0.502,1.58091,0.76504,2.0149,0.0012385,0.0012385,0.0012385
179,24273.9,0.76221,0.38199,1.06433,0.9266,0.83331,0.88401,0.50175,1.58124,0.76697,2.01659,0.001189,0.001189,0.001189
180,24411.8,0.75572,0.37949,1.05866,0.92693,0.83275,0.88401,0.50155,1.58183,0.76865,2.01845,0.0011395,0.0011395,0.0011395
181,24549.4,0.7536,0.37741,1.05385,0.92787,0.83208,0.88387,0.50114,1.58196,0.77032,2.01987,0.00109,0.00109,0.00109
182,24689.1,0.74501,0.37624,1.05245,0.92871,0.83125,0.88341,0.50101,1.58199,0.77219,2.02132,0.0010405,0.0010405,0.0010405
183,24826.1,0.75121,0.37498,1.04977,0.92825,0.8304,0.88287,0.50069,1.58269,0.77371,2.02346,0.000991,0.000991,0.000991
184,24964.3,0.73762,0.37216,1.04781,0.92839,0.83078,0.88244,0.50049,1.58306,0.77566,2.0253,0.0009415,0.0009415,0.0009415
185,25103,0.73943,0.3731,1.05343,0.92803,0.83094,0.88218,0.50022,1.5834,0.77674,2.02693,0.000892,0.000892,0.000892
186,25242.4,0.7282,0.37028,1.04467,0.92821,0.83008,0.88198,0.50022,1.58411,0.77811,2.02909,0.0008425,0.0008425,0.0008425
